id,date,price,cylinders,strokeratio,sqcm_basearea,condition,grade,yr_estd
1524079093,20150318,369500,3,1.75,1300,3,7,1962
3832710680,20140721,215000,4,2,1540,4,7,1978
686200840,20150422,593450,4,2.25,2130,4,8,1964
8682310460,20140709,498800,2,1.75,1350,3,8,2008
446000190,20141208,849000,5,3.25,2450,3,8,1951
8805900430,20141229,1151250,4,2.5,1940,4,9,1925
3629921060,20140715,825000,5,2.5,2890,3,9,2003
8856890020,20150224,265000,3,1.75,1680,3,8,1989
2115510470,20141223,285000,4,2.25,1960,4,8,1985
1545803890,20141231,240000,3,1.75,1590,3,7,1979
3322049126,20140721,261000,4,1,1390,3,7,1958
6669020500,20140627,330000,4,1.75,2440,3,8,1978
3832710840,20140602,250000,4,2,1850,4,7,1978
7212651950,20140710,350000,4,2.5,2800,3,8,1993
1331900020,20140925,930000,3,2.5,3780,3,10,1986
7140200380,20141030,275000,3,2,1910,4,7,1980
7972601235,20150223,325000,4,2.25,2460,3,7,1969
2848700585,20150424,255000,1,1,810,3,7,1936
6132600380,20150320,562200,3,1.5,1900,4,7,1943
2424059127,20140820,952000,2,1.75,3490,3,10,1980
2591830130,20140504,365000,3,2.5,2200,5,8,1988
1771100130,20150316,332900,3,1.5,1190,4,7,1969
8856700190,20150423,721000,3,2.25,2040,4,8,1983
7852040080,20150421,487275,4,2.5,2400,3,8,1999
5648600190,20150429,310000,3,2.5,1670,3,7,1995
4154300275,20150115,245000,2,1,990,3,6,1908
5438000280,20150415,325000,3,1.75,2920,4,7,1964
9201000480,20141112,550000,3,1.75,1840,3,8,1971
1604600660,20140512,350000,2,1,910,4,7,1906
522069022,20140714,599000,5,2.5,2950,3,8,2006
4331400190,20141112,259950,3,1.5,1240,4,7,1955
9407150130,20141201,240000,4,2.5,1980,3,7,1996
2212900470,20150211,186000,3,1,1200,4,7,1969
6600220080,20150204,395000,3,1.5,1280,3,7,1982
9558050020,20140915,475000,4,2.5,3150,3,9,2004
8691300420,20140804,815000,5,3.5,3500,3,10,1996
5450300010,20140902,572000,3,1.5,1680,4,7,1951
339600460,20141017,419500,3,2.5,1360,3,7,1986
9264910920,20140903,298700,3,2.25,2110,3,8,1980
121029034,20140624,549000,2,1,2034,5,7,1947
2123049420,20150422,278000,3,1.5,1900,3,7,1960
7950302890,20141230,455000,4,2,2380,3,6,1926
6117500430,20140819,925000,5,3.5,4050,4,9,1988
1972200660,20150415,465000,2,1.5,1120,3,8,1999
3629830050,20141001,620000,4,4,2850,3,8,1999
9257900010,20150422,499900,4,2.25,2360,3,8,1963
6072000440,20150206,620000,5,3,2540,3,8,1962
6844702630,20141108,450000,3,1.75,1160,3,7,1941
3630090050,20150220,690000,4,3.5,2710,3,10,2007
9809000020,20140513,1895000,5,2.25,3120,4,9,1969
9809000020,20150313,1940000,5,2.25,3120,4,9,1969
5021900050,20140818,832500,3,2,1870,4,7,1951
1003600080,20141107,245000,3,1,1010,5,7,1955
7701960130,20141017,820000,3,2.5,2980,3,11,1990
2395710020,20140807,369000,4,2.75,2420,3,8,2005
7203230010,20141015,1050000,4,3.25,3830,3,9,2014
9830200380,20140917,653000,3,3,3040,3,10,1993
9407111100,20150422,220650,2,1.75,1460,3,7,1980
9572000080,20140616,300000,5,3,1940,3,8,2007
3629870420,20140912,970000,4,3.5,3780,3,10,2001
2459970020,20141124,360000,4,2.5,1950,3,7,2004
5547700190,20150330,672500,3,2.5,2450,3,9,2000
421000285,20150423,268000,4,1.5,1730,4,5,1953
3277801640,20141202,440000,4,1.5,1690,3,8,1929
1250203070,20140514,1400000,3,2.5,2550,3,10,1981
8077200470,20140718,590000,4,2.5,2290,3,9,1986
302000545,20150127,359000,4,2.25,2710,4,7,1962
9542801990,20140529,266500,4,1.75,1880,4,7,1978
3343901403,20141216,635000,4,2.5,2930,3,8,2014
1121059030,20141013,559000,3,2.5,3110,3,9,2001
9290850950,20141218,895000,4,2.5,3480,3,10,1989
1136100006,20150127,625000,2,1.5,1110,3,7,1961
7923300285,20150312,650000,4,2.25,2440,4,7,1957
1823059028,20150224,312500,4,1.75,2280,3,7,1957
8864000440,20140925,225000,3,1,900,3,6,1944
9512500680,20141119,425000,4,1.75,1980,3,7,1968
3421069120,20150219,329999,3,2.75,3360,4,7,1988
4376700430,20140716,572000,5,2.25,2340,3,8,1973
8562890430,20150407,386500,4,2.5,3110,3,8,2002
452002005,20150121,452000,2,1,980,3,6,1904
7228500094,20141212,278000,4,2,1480,3,7,1943
8078700020,20140603,474900,3,2.25,1800,4,8,1976
5035300255,20150414,450000,2,1.75,2130,3,8,1946
9528104985,20141104,611000,2,1,1270,3,7,1900
7237590010,20140605,214100,2,2.5,1150,3,7,2004
3158500250,20140514,317000,3,2.5,1840,3,8,2012
868001402,20150305,1000000,4,3.5,3180,4,9,1979
5606000233,20150424,1000000,5,2.75,1510,4,7,1946
5214500660,20150505,525000,4,2.5,3070,3,8,2005
3578110020,20141001,436000,3,2.25,1800,3,8,1983
3578401330,20140718,450000,3,1.75,1540,3,8,1983
7525000080,20140502,588500,3,1.75,2330,3,8,1980
4273000095,20150511,340000,4,1.75,1400,3,7,1953
4014400190,20140714,482000,4,2.5,2846,3,8,2000
8678500020,20141213,1575000,4,3.5,5830,3,11,2005
6918700130,20140811,749000,3,2.5,3380,3,8,1965
2473350470,20150511,330000,3,1.5,1440,4,8,1968
9274200314,20140821,568000,3,2.5,1740,3,8,2008
2938100010,20140924,239000,3,1.75,1470,4,7,1957
8564950250,20150107,528000,3,2.5,2810,3,8,2003
3438502715,20140730,385000,4,3,2090,3,7,1994
280610020,20140902,825000,4,3.25,4110,4,10,1979
2487200938,20141126,815000,5,3.25,3230,3,9,2002
1775500362,20141013,625000,4,2.5,2601,3,9,1995
2483200010,20141007,690000,3,1.75,2070,3,8,1955
4365700130,20150325,210000,3,1,1660,3,7,1957
9136101271,20150416,599000,4,1,1590,3,7,1924
1370804295,20150212,860000,3,1.75,1860,3,8,1951
422049178,20150212,147200,3,1,1420,4,6,1954
9161100795,20150506,476900,3,1,1240,4,6,1910
5561300380,20140807,450000,4,2.5,2500,4,8,1978
1443550020,20150506,570000,4,2.5,2640,3,8,1999
9547201155,20141016,567500,3,1,1440,4,7,1910
3625059120,20141023,790000,5,3.25,3030,3,9,1976
644000185,20140707,875000,3,1.5,1820,4,7,1952
5710500010,20140610,490000,3,2,2220,3,9,1980
2482410130,20140610,335000,3,1.75,2430,4,7,1978
6071900130,20150415,550000,3,1.75,1670,4,8,1962
6817800630,20140516,385000,3,1.75,1180,4,7,1981
6204400130,20140718,395000,3,1.75,1620,3,7,1976
9274203190,20140611,650000,2,1,1030,5,8,1928
293610020,20150304,637000,4,2.75,2900,3,9,2007
3583400130,20141014,692500,3,2.25,3420,3,9,1963
7230400430,20140930,322400,3,1.75,1710,4,8,1964
7140600190,20140905,233500,3,1.5,1580,4,6,1957
6817801410,20140624,400000,3,2,1230,3,7,1984
6430500010,20140620,547000,5,2.5,2200,5,7,1916
3023049215,20140702,519000,5,2.25,2570,3,8,1950
3625710080,20140626,1025000,4,3.5,3320,4,10,1977
3390600010,20140502,365000,3,1,1090,4,7,1955
9238480020,20150319,699000,5,2.75,2970,4,8,1978
1036000080,20141009,525000,3,1.75,1970,4,8,1968
1561930020,20140522,430000,4,3,3220,3,9,1990
3876100080,20141215,325000,3,1,1600,3,7,1966
7454000605,20140710,279000,2,1,670,5,6,1942
1870400635,20150311,805000,4,1.75,2360,5,7,1911
8820900299,20150204,419950,3,3,2150,3,7,1949
8132700185,20150416,425000,2,1,620,3,6,1927
6413600275,20140724,446000,4,1.75,1730,5,7,1949
2888000020,20150302,455000,5,2,2500,3,7,1963
3298700426,20140709,226550,3,1,990,3,6,1943
3362401815,20140930,764000,3,2,1420,5,8,1904
5469500020,20150505,439950,3,2.25,2170,4,8,1978
6430000280,20141216,453000,4,2,1880,3,8,1952
1140000190,20150206,219950,3,1,1300,3,7,1971
8021700715,20140514,702500,3,1.5,2360,5,7,1926
5151600170,20141016,285000,3,1.5,1780,4,8,1956
8129700255,20150213,798750,2,2.25,2160,3,8,2005
9285800345,20140626,320000,2,1,950,3,7,1948
5706200170,20141216,425000,3,1.75,1680,3,8,1985
5536500020,20140716,540000,4,2.5,2290,3,9,2004
98000950,20141210,1060000,4,5.25,4140,3,11,2005
3362401611,20150325,1165000,4,3.75,3920,3,8,2013
6205500280,20150421,576000,3,1.75,1500,4,7,1951
7199330010,20150417,525000,3,1.75,1720,3,7,1977
1332200130,20140822,324950,4,2.5,2641,3,7,1998
3244500078,20140822,600000,3,2.5,4930,3,9,1981
3342102880,20140811,464000,3,2.5,2460,4,8,2001
2557000630,20140707,266000,4,2.25,1995,4,8,1981
1117200190,20140804,775000,3,2.5,3010,3,10,1998
8122100130,20140618,415000,3,1.75,1270,3,7,1952
9558040050,20140919,550000,4,2.75,3080,3,9,2003
5702380630,20150114,235000,3,2.25,1670,3,7,1990
3300790670,20140620,280000,3,2,1470,3,7,1987
2558660190,20141030,459000,3,1.75,1730,3,7,1976
4388000460,20141014,195000,3,1,1070,4,7,1969
3224800010,20141112,235000,3,1.5,1660,4,7,1959
1672000020,20141126,711800,4,2.25,2410,4,8,1965
2767701416,20150116,440000,3,2.5,1040,3,7,2007
7821200307,20150217,515000,2,1,970,4,7,1916
4219400290,20140502,1200000,5,2.75,2910,3,8,1939
6072650290,20150406,560000,3,1.75,2340,4,8,1965
5647900670,20140620,340000,3,1.75,1880,3,7,1985
1965200010,20141110,600000,2,1,1110,3,6,1912
319500080,20140618,764000,4,2.5,2790,3,9,1997
9526500080,20140729,337000,4,2,1590,3,8,2001
7856410430,20140530,1385000,6,2.75,5700,4,10,1977
8128700005,20141119,249000,4,1,1200,3,6,1919
3444910020,20140715,350000,3,3,3200,3,8,1978
2025700130,20150129,269950,3,2.25,1510,4,7,1993
224069134,20150225,735000,3,1.75,1880,3,7,1978
4217400305,20150331,1295000,4,2.5,3070,4,8,1940
3288301410,20140911,475000,4,2.25,2110,4,8,1974
9264950660,20150310,339000,3,2,2350,3,9,1989
6744700285,20150311,600000,4,3.5,3270,3,8,1997
7750500275,20140807,397500,4,1.75,2220,3,7,1918
1125069153,20140822,1525000,4,3.5,5990,3,11,2004
1425059178,20140507,460000,3,2,1760,4,7,1985
6671900130,20141216,370000,4,2.75,2200,5,7,1951
3172600151,20150325,250000,4,1,1550,3,6,1957
7237550020,20140703,1100000,4,3.75,5070,3,11,2000
1934800078,20140930,430000,2,2.25,1040,3,8,2008
4385700660,20140807,1085000,3,1.5,2560,5,8,1927
923000414,20150419,670000,3,1.75,1850,3,8,1952
2624049167,20150423,461550,3,1.5,2090,3,7,1954
8929000380,20140805,479990,3,2.5,2010,3,8,2014
4221250010,20150414,643000,4,2.5,2518,3,8,2005
8861500080,20140930,607000,3,2.75,2810,3,8,1988
1592000780,20140523,625000,3,2.5,2600,3,9,1984
2484200080,20140729,731100,3,2.5,2060,3,8,1953
2322059136,20150309,859000,3,2.5,2920,4,8,1999
2591820080,20141103,435000,4,2.5,2130,4,8,1986
5729000080,20141029,465000,3,3,2290,3,8,1948
5100402764,20150415,740000,3,1,1230,3,7,1927
5454000010,20141210,740000,3,1.75,2020,4,9,1961
5412300130,20141119,250000,3,2,1430,3,7,1980
6873000190,20150311,656000,2,2.5,2270,3,7,2009
9485300190,20141009,300000,4,2.5,1910,3,8,1992
326069132,20150220,643000,3,1.5,1780,3,7,1954
3832061060,20140807,311000,4,2.5,2690,3,7,2007
6918730130,20140721,360000,3,1.75,1330,4,7,1975
7952800010,20140519,475000,4,2.5,3060,4,8,1968
3834500417,20140809,469950,3,3.25,1760,3,8,2008
5071700020,20140703,240000,3,1.75,1570,3,7,1960
3826000470,20140929,232000,2,1,960,3,6,1936
921059132,20140813,350000,3,2,1680,3,7,1991
1926059027,20150109,803000,2,1,1440,3,7,1928
1328320440,20141210,355000,3,2.25,1960,3,8,1980
1972202005,20140521,475000,4,2,1790,4,7,1909
2592201350,20150324,823000,3,2.5,2560,4,9,1988
6430500293,20141112,395000,2,1.5,1010,4,7,1918
6450300840,20150427,499000,4,3.75,2560,3,7,1963
1189000225,20150402,420000,2,1.75,1200,3,7,1904
7804700020,20140812,961500,3,2.5,3910,3,10,1999
9542300430,20150331,833000,4,1.75,2260,3,9,1967
1775930440,20140623,479000,3,2.25,2110,4,8,1978
1725059182,20140701,1150000,4,2.5,3340,3,10,1996
3992700130,20140708,267000,3,1,1400,3,6,1944
824069193,20140911,555000,4,1.75,1760,3,7,1988
3904910480,20140731,490000,3,2.5,2010,4,8,1987
2877102651,20140529,619000,4,2,2300,5,8,1915
9289100170,20141031,569950,5,2.75,2510,4,7,1963
3797000680,20141125,549000,3,2,1340,5,7,1905
3378900020,20141023,422500,3,1.75,1560,3,7,1962
4180300050,20140801,400000,4,3.5,3350,3,7,1980
7852010670,20140709,692500,4,2.75,3710,3,9,1999
8562890280,20140626,310000,4,2.5,2430,3,8,2002
3991400080,20141216,499900,3,1.75,2430,3,8,1977
8651510020,20140827,492000,3,2.25,2100,3,8,1983
3924500130,20150506,460000,2,2.5,1880,3,9,1987
2533300130,20140716,800000,3,2.5,1630,5,8,1919
510002995,20150407,832600,4,1,1640,3,7,1925
3825500080,20150318,470000,4,2.75,2310,3,8,1989
8682231190,20141021,542000,2,2,1930,3,8,2003
9412400185,20140619,1309500,4,4.5,4750,3,10,2005
7893804790,20141010,308130,4,2.5,2300,2,7,1959
3630070010,20150311,310000,2,1,1050,3,7,2005
723049132,20141022,235000,2,1,1500,3,6,1947
1432600415,20140919,215000,3,1,1150,4,6,1958
3306200010,20140605,210000,4,1.5,1920,3,7,1959
425069102,20141126,730000,4,2.75,3660,3,10,1990
1683600130,20141210,245000,3,1.75,1720,4,7,1981
3741600020,20140915,540000,3,2.25,2100,3,8,1948
5412101150,20150203,299000,4,2.5,2400,3,8,2001
509000020,20141118,510000,3,2.5,2540,3,10,1991
1311500020,20140703,198000,4,1.75,2080,4,7,1966
662350050,20140523,950000,5,3.25,3400,3,10,1999
3327020290,20150220,300000,4,1.75,2200,3,8,1978
1086100130,20140904,528000,5,1.75,2140,3,7,1962
2111011060,20140618,507000,5,3.25,3850,3,9,2002
7852090280,20150219,770000,4,3.25,4270,3,9,2001
2873000780,20150220,255000,3,1.75,1340,4,7,1975
3530470190,20150505,220000,1,1.5,1100,4,8,1978
5014600440,20150223,690700,5,2.75,2870,3,9,2005
5049800005,20140627,447000,2,1,1320,3,7,1953
7443001470,20140520,755000,6,2,2150,3,7,1952
2771604640,20150313,700000,4,1.5,2470,3,7,1940
7140200280,20140715,250000,4,2.75,1910,4,7,1980
3793500780,20140510,320000,3,2.5,2130,3,7,2003
5525400420,20140514,565000,4,2.5,2240,4,9,1989
7986400305,20150424,754300,5,2.75,1800,4,7,1939
3619600143,20140505,650000,3,1.5,2160,4,8,1949
7787890050,20150218,529888,4,2.5,3140,3,8,2003
2780700050,20141106,432000,3,2.5,1920,3,8,2000
5595900280,20150318,235000,3,1,1050,5,7,1955
7203220130,20150127,994900,4,3.5,3695,3,9,2014
9406540130,20150403,489000,4,2.5,3910,3,9,2000
9526600250,20150420,800000,4,2.75,3010,3,8,2010
9542900190,20140516,370000,4,1.5,1370,3,7,1972
3840700653,20141212,436000,4,2.75,2080,3,8,1979
6084200080,20140528,395000,3,2.5,2250,3,7,2006
3705900130,20140523,377691,5,1.75,2120,4,7,1942
3333002385,20150417,370000,5,3,2220,3,7,2003
3904910050,20141023,515000,3,2.5,1440,5,8,1987
5556900080,20140926,169000,3,1,910,3,7,1969
4443800415,20150321,475000,3,1,1270,3,7,1921
3791400250,20150425,420000,3,2.5,2480,3,9,1999
9551201585,20140701,1297000,6,2.75,2630,5,9,1900
7856620050,20150225,822000,3,2,2410,3,9,1985
9320200050,20141216,1500000,4,2.75,2930,4,9,1964
1954420380,20150330,485000,3,2.25,1570,3,8,1988
740500010,20140807,270000,4,1,1900,3,7,1956
6673050020,20150401,300000,6,2.5,2590,4,8,1978
1853081060,20150416,878000,4,2.5,3810,3,9,2007
6308000020,20150403,590000,3,2.5,2290,3,9,2001
1720800305,20141119,611900,1,2.25,1220,4,8,1946
1682000280,20150319,240000,3,1.75,1100,4,7,1968
3814800280,20150417,395000,4,2.5,2810,3,8,2003
3352402195,20140716,169000,3,1,890,3,6,1957
9320600170,20150324,200500,3,2,1280,3,7,1963
5205000250,20150410,308000,3,2.5,2320,3,8,1990
9264920250,20140710,290256,3,2.25,1720,3,8,1983
2473101190,20150427,279950,3,1.75,1530,4,7,1967
5437820020,20140807,195000,3,1.75,1580,3,7,1979
4067600275,20140826,630000,3,1,1360,5,6,1945
6447300345,20150406,1160000,4,3,2680,3,8,1902
3905100280,20140701,478000,3,2.25,1640,3,8,1994
9285800275,20140814,835000,3,2.25,2520,5,8,1944
1891100130,20150417,639000,3,2.25,1400,3,9,2005
1592000250,20141013,623000,4,2.75,2300,3,9,1984
2328800130,20141217,220000,3,1.75,1900,3,7,1959
6067910130,20150325,526000,3,2.25,2000,4,8,1978
3333002790,20150123,243500,2,1,900,3,6,1948
9478400080,20140512,750000,4,2.5,2980,3,9,2000
3450300020,20150318,329000,4,2,1850,5,7,1963
2663000050,20140926,525000,4,1,1570,3,7,1920
3145600250,20150317,190000,2,1,670,4,6,1948
6206100130,20140626,772650,4,2.5,2660,3,7,1955
8944320420,20140710,355000,3,2.5,2110,4,8,1989
224069145,20150401,650000,3,1.75,1970,3,8,1980
3363900280,20150311,678500,3,2.75,1210,5,7,1910
7504110050,20140626,669950,4,2.5,2670,3,9,1996
624100950,20150311,850000,3,2.25,3000,3,10,1983
9416400020,20140827,572000,3,2.75,2200,3,8,2002
3578400950,20140801,492450,3,1.75,1540,2,8,1984
4100000050,20141030,813000,3,1.75,2080,3,8,1960
3475000080,20140828,710000,3,2,1780,3,8,1967
7871500345,20141202,792500,3,1.5,1960,3,8,1911
8857600680,20150313,285900,5,1.5,1690,4,7,1961
2817100430,20150511,389000,3,2,2080,4,7,1981
7649400170,20141205,675000,3,2.25,2070,3,8,1966
4048400185,20141022,352000,2,0.75,760,4,4,1931
3303960250,20150507,1050000,4,3.25,4020,3,11,2000
2785000480,20150108,768500,4,1.75,3620,4,8,1965
2926049400,20141226,500000,4,2,2330,3,7,1961
5452302195,20141230,685000,3,2.5,1460,4,7,1956
3528900980,20140523,648475,4,2.75,2250,3,8,1951
3886901795,20150422,655000,6,5,2850,3,7,1994
1868900675,20140912,895000,4,2.75,2640,5,8,1925
4031000290,20150408,195000,3,1,1310,3,7,1962
9264960480,20141208,368000,4,2.5,2720,3,9,1989
3303980680,20150228,997000,4,3.5,3430,3,11,2001
1775930010,20141222,335000,3,2.75,1990,3,7,1977
3329520170,20140521,250000,3,2,1170,3,7,1984
9321010130,20150312,278500,3,1.75,1390,4,8,1985
7696600020,20150128,260000,4,1.5,1540,3,7,1973
2690600005,20141001,162500,2,1,760,2,6,1920
923049323,20140714,239000,4,1,1280,3,6,1950
6705870080,20141121,600000,4,2.5,2990,3,8,2004
3797710010,20150428,350000,4,2.25,1770,3,7,1998
98030630,20141215,852500,5,3.75,3830,3,10,2005
8106300840,20140721,485000,3,2.5,2870,3,9,2008
1074100020,20141007,299000,3,1,1520,3,6,1953
418000010,20150422,227450,2,1,660,4,5,1952
1782000130,20140523,383000,3,1,1800,4,7,1942
2124079093,20150112,835000,2,3.25,3570,3,9,1998
9828702890,20150211,760000,5,1.5,3050,4,8,1931
3797001815,20150217,532500,2,1,820,4,7,1924
6979900080,20141125,635000,3,2.5,3610,3,8,1998
7319900345,20140825,438500,3,2,1490,5,7,1912
4346300010,20140618,545500,3,2.5,1560,4,7,1936
2432000130,20150414,675000,3,1.75,1660,3,7,1956
9165100130,20140618,450000,3,1.75,1180,4,6,1928
844000425,20141223,199999,3,1,960,5,5,1900
6076500364,20140910,375000,3,1.5,1630,3,7,1988
9238430430,20150430,600000,4,2.25,2260,3,8,1982
2854800095,20140708,292600,3,1.5,1520,4,7,1959
31200020,20150319,1038000,5,2.75,3050,4,8,1956
5364200381,20141010,610000,3,1,1000,3,8,1945
1515910290,20140825,397450,4,2.5,2650,4,8,1993
3459000020,20150414,382000,3,2.25,1750,3,8,1963
3303000130,20150116,370000,3,2.25,1770,3,8,1966
3303000130,20150428,520000,3,2.25,1770,3,8,1966
3235100080,20140701,260000,2,1,770,4,6,1948
7284900460,20141120,890000,4,2.5,3370,3,8,2014
6332940020,20140826,344000,5,2,2130,3,7,1946
8802400415,20140625,205000,3,1,1050,3,7,1958
4131500190,20150507,379000,5,2.5,2803,3,8,1963
7524400250,20140822,424240,3,2,2080,4,8,1982
7524400250,20141124,589950,3,2,2080,4,8,1982
4441300440,20140512,582000,4,1.75,2120,3,7,1951
1898200080,20150312,349000,3,2.5,2550,3,9,1989
1245003375,20150408,658000,3,1,1290,4,7,1966
3574300250,20141029,294000,5,2.75,1790,4,7,1915
5071400104,20140626,690000,5,3.5,2720,3,8,1993
9287801150,20150423,600000,3,1,1040,3,7,1912
8651431100,20150116,199990,3,1,840,3,6,1969
236500010,20141209,220000,3,1.75,1650,3,7,1959
1441800250,20150126,440000,4,2.25,2080,3,8,1976
8929000050,20140904,439990,4,2.5,1540,3,8,2014
98030660,20150311,815000,4,2.5,3880,3,10,2006
3905100380,20150421,535000,4,2.25,1860,3,8,1995
1140000050,20141126,215000,3,1.75,1280,4,7,1975
5561000010,20150223,605000,3,2.5,3200,3,8,1965
8856920250,20140530,349900,3,2.5,2200,3,8,1990
5100402668,20150218,495000,3,1,1570,4,7,1940
2426049180,20141014,515100,3,2.5,2074,3,8,1997
205000010,20140624,620000,4,2.5,2450,3,9,1994
7504060020,20150122,657500,4,2.25,2520,3,9,1980
4204400098,20150119,250000,5,1.75,2190,3,7,1963
4204400098,20150421,385000,5,1.75,2190,3,7,1963
2131200766,20140522,307000,3,1.5,2320,3,7,1976
7760400480,20150513,288000,3,2.5,1370,3,7,1994
1863900225,20141028,226450,3,1.75,1730,4,6,1944
1787600224,20150310,390000,3,2.5,1640,3,7,1967
323089134,20140930,350000,3,1,1300,4,6,1971
7663700759,20141201,368000,3,1.5,1560,3,7,1969
3856904970,20140818,469000,2,1,1120,3,6,1921
1126059007,20150323,865000,3,2.25,2670,3,9,1985
2473002850,20150113,515000,5,2.5,3810,5,8,1967
1112700130,20150123,410000,3,1.75,1440,4,7,1979
121059007,20140808,210000,4,1,1200,3,5,1968
2896600020,20150325,460000,3,1.75,1520,3,7,1969
9264900660,20140919,241500,4,2.5,2500,3,8,1979
7754900280,20140623,322200,4,2.25,2010,4,8,1975
9282801950,20140818,279000,4,1,1210,3,7,1943
3123039063,20140908,303000,2,1,1100,4,6,1943
2770606915,20141020,420000,3,1.5,1050,4,6,1950
5379804690,20140813,249000,3,1.75,2120,3,7,1961
6855700080,20140714,294950,3,1,1240,3,6,1952
3856900507,20140512,1315000,4,3.5,3460,3,10,2004
3501600185,20140915,335000,3,1.75,1270,3,7,1953
1068000235,20140605,1155000,4,2.25,2980,4,10,1935
7519000585,20150311,520000,2,1,1250,3,7,1926
1562200380,20140916,560000,4,1.75,1740,4,8,1965
7523700305,20141012,243400,4,1.5,1730,4,7,1959
8807810050,20140529,405000,3,2,1240,3,7,1988
3699100130,20141002,495000,2,1,1670,5,7,1930
2215901650,20150402,350000,4,2.5,2140,3,8,1992
1099900020,20141211,368500,5,2.75,2530,3,7,1992
5128000010,20150105,99000,2,1,960,2,6,1948
3303980660,20140603,1070000,4,3.75,4130,3,11,2001
1155640050,20140826,430000,4,1.75,1710,3,8,1983
8087800020,20140515,412500,3,1.5,1490,4,7,1963
3293200190,20141213,1122500,4,3.25,4750,3,11,1988
1862000010,20140828,915000,4,2.5,3400,4,11,1988
5711200170,20140523,535000,3,2.5,2210,3,8,1994
8690800130,20141104,390000,3,1.5,1650,4,8,1979
2768100545,20140908,499000,3,1.5,1260,4,7,1944
2596400050,20140730,375000,3,1,1960,4,7,1963
2641400290,20141028,349000,4,2.5,1800,3,8,1995
3210600010,20141031,635000,3,2.25,1940,4,7,1964
8691370290,20141215,682000,4,2.75,2820,3,9,2001
1790000080,20150203,321027,4,2.25,2820,4,8,1966
7116000425,20141125,150000,2,1,720,5,5,1915
8143100500,20141213,410000,3,1.75,1640,3,7,1969
3735900545,20140523,449950,3,2,1560,3,7,1923
1443500305,20141013,194990,6,2.5,1560,3,6,1913
3649100103,20150102,475000,4,1.75,1910,3,7,1956
6746700605,20150128,530000,5,1.75,1570,4,7,1908
7999950020,20140722,319950,4,2.5,2038,3,8,2011
9211500010,20150327,210000,3,2.25,1720,4,7,1978
1324300290,20141226,485000,3,2.75,1670,4,7,1925
8691310380,20150128,774000,4,2.75,2830,4,9,1998
4037400430,20141015,478000,4,2,1690,4,7,1958
254000545,20141023,385000,4,2.5,1620,4,7,1924
7214780020,20150417,595000,4,2.5,2360,3,9,1989
114100314,20150318,285000,3,1.5,1480,3,7,1960
3629930170,20140514,723000,4,2.5,2700,3,9,2004
2946002140,20140812,279000,3,1.5,1780,2,7,1960
1432400525,20150306,195000,3,1.5,1430,5,6,1958
7011201470,20141015,625000,2,1,2160,5,8,1925
7697800170,20150428,270000,3,1.75,1800,3,8,1979
8682291630,20141007,559000,2,2,1930,3,8,2006
1775800420,20150202,474000,4,2.25,1960,4,8,1976
2215901310,20141114,303500,4,2.5,1920,3,8,1992
1440500020,20141226,350000,3,1.75,1470,3,6,1949
6632900574,20140806,367500,5,3,2980,3,7,1940
6632900574,20150225,595000,5,3,2980,3,7,1940
7933510080,20141006,589000,3,2,2360,3,8,1981
1926069063,20150306,585000,3,1.75,1790,4,7,1974
973600020,20141002,482975,3,2.25,2130,3,8,1976
9558010190,20141119,365500,4,2.5,2030,3,8,2003
267010020,20140711,570000,4,2,1790,5,8,1972
8097000170,20150202,335000,3,2.5,2260,3,8,1990
9136100420,20150408,767500,4,2,2350,4,7,1914
8929000280,20140519,386591,3,2.5,1690,3,8,2014
7883603190,20140722,279000,3,1,1320,3,7,1913
203600470,20150409,620000,4,2.5,2690,3,9,1998
8643200020,20140506,407000,4,2.25,2810,3,7,1958
322069153,20140827,364250,3,2.5,2280,3,8,1994
2473450430,20140527,399000,4,2.5,2870,3,8,1979
7574910780,20140514,766950,3,2.5,3030,4,10,1992
3629980780,20140918,710000,4,2.75,2940,3,9,2004
3332000091,20150224,320000,3,1,1190,3,6,1929
3395041236,20141023,300000,3,2.5,1800,3,7,2001
2310030500,20140710,263000,3,1.75,1580,3,8,1993
8665050080,20141010,445000,3,2.5,1730,3,8,1996
4037000840,20150406,554000,3,2,1910,4,7,1957
2856101845,20140724,335000,2,1.75,1000,3,6,1906
8078550250,20141229,307000,4,2.75,2520,4,7,1987
1837000010,20150302,404000,3,1,1420,3,7,1947
8691390280,20140731,775000,4,3.5,3080,3,9,2003
2372800050,20140521,220000,3,1,1060,5,7,1956
6600250050,20140903,518000,4,2.5,2160,3,8,1983
7215900020,20141209,1600000,4,3.5,4060,3,10,2005
6450304600,20141023,315000,1,2.25,1940,4,7,1979
2541100050,20140731,572650,4,2.5,2250,3,8,1991
1853200080,20140619,350000,2,1,1620,5,6,1921
3058600050,20140919,285000,2,1,920,4,6,1900
3148750050,20150325,231000,3,2.5,1370,3,7,1995
8651400680,20140813,179000,3,1,920,4,6,1969
4359100050,20150330,244000,3,1.5,1360,3,7,1963
5379806185,20150306,185850,3,1.5,1630,3,7,1943
1737300130,20141222,610000,6,2.5,3610,3,8,1970
2781200010,20141010,419000,4,2.5,3010,3,9,2005
269000221,20140826,779000,3,1.75,2320,4,8,1957
6421100502,20140915,695000,5,3,3290,3,7,2004
4136900190,20150320,319900,3,2.5,2040,3,8,1998
